event_id,van_id,timestamp_utc,ingested_utc,event_type,package_id,priority_class,delivery_sla_utc,dest_lat,dest_lon,dest_name,time_to_sla_sec,weight_kg,requires_cold_chain,special_handling,schema_version
10172f5e-0bda-497c-997d-20e42777e456,VAN-0017,1710321626708,1710321627708,LOADED,9b006145-9486-452e-99d5-3e8159cd3e12,STANDARD,1710346516296,19.045262,72.836285,Bandra West,24889,23.02,False,[],1
9060b1d7-d2d5-4124-84e8-88cc4679f77a,VAN-0017,1710317808507,1710317809507,LOADED,1ffb91f9-ce50-46a4-85fc-729c989c4068,STANDARD,1710342569815,19.05057,72.837005,Bandra West,24761,17.89,False,[],1
29bd3c2c-d01e-4840-bc19-7999813bd2aa,VAN-0017,1710314391087,1710314392087,LOADED,e11cf697-565e-4960-8bb9-7119d8d472da,STANDARD,1710330791072,19.188023,72.850111,Malad West,16399,6.54,False,[],1
05cef515-5557-4f8d-9668-3ecd96e77b47,VAN-0017,1710316245306,1710316246306,LOADED,ef37139c-7d06-4509-b26e-b14116e076d1,STANDARD,1710337214132,19.029092,72.822262,Worli,20968,11.65,False,[],1
8e4c7ffe-9f99-421b-9531-6b3fedc2fc5a,VAN-0017,1710317864530,1710317865530,LOADED,e6f613c4-e35e-4511-a235-86a0b71a9868,PREMIUM,1710325620274,19.125269,72.842866,Andheri West,7755,11.97,False,[],1
f8325f71-2599-415f-86ff-5c3e2cc2a4dd,VAN-0018,1710313828684,1710313829684,LOADED,f0803720-0da1-43f3-add1-66d17d3beb92,STANDARD,1710332527441,19.072538,72.890023,Kurla,18698,24.09,False,['FRAGILE'],1
2c821b5b-453f-477b-b47d-51c75072711b,VAN-0018,1710321683437,1710321684437,LOADED,bec439e8-025c-450c-9258-c8edf3a3cf5d,PREMIUM,1710333155574,19.018723,72.842237,Dadar,11472,21.33,False,[],1
d75d497f-2d38-4bec-b08c-376a760e6d2c,VAN-0018,1710313545707,1710313546707,LOADED,0bd32ee9-8b18-4495-a998-764959260cc0,STANDARD,1710331467999,19.062726,72.858522,Bandra Kurla Complex,17922,19.37,False,[],1
805e7a79-275a-488d-89cf-ce8c4dbe815c,VAN-0018,1710318523390,1710318524390,LOADED,43b7dc8d-f4e1-4074-bf6a-8a71816dd0e2,STANDARD,1710339419121,19.024851,72.836794,Dadar,20895,15.5,False,[],1
c1d0f976-4d7a-468f-930b-382427b78de4,VAN-0018,1710315443964,1710315444964,LOADED,ceac7661-5d89-4ccf-a035-0c588a7e93b9,STANDARD,1710340275714,18.990586,72.821475,Lower Parel,24831,12.59,False,[],1
1a85b1ce-da17-4bb8-8685-cc24fe21ddf5,VAN-0018,1710319665892,1710319666892,LOADED,7f9ab963-14df-4754-987a-b2388ef981db,STANDARD,1710337520980,19.060032,72.867494,Bandra Kurla Complex,17855,10.8,False,[],1
43109694-a631-4f67-b90d-57a385f9ae26,VAN-0018,1710318755657,1710318756657,LOADED,9ea95ad8-447f-451e-845c-9affe5101320,PREMIUM,1710326316909,18.992449,72.822,Lower Parel,7561,20.7,False,[],1
a8677131-4b63-4224-b840-aa1128da2cb1,VAN-0018,1710313923157,1710313924157,LOADED,c872614b-d5e8-46b5-ad45-1e2af40c9ff8,STANDARD,1710333646167,19.113454,72.843085,Andheri West,19723,4.91,False,[],1
2f982492-318c-456d-b7e3-061053819d5b,VAN-0019,1710313679513,1710313680513,LOADED,ef537c8d-8b3c-42a3-a7de-c76a1a8a5485,STANDARD,1710339116463,19.123514,72.835671,Andheri West,25436,17.93,False,[],1
4e944f9d-d010-4aeb-8f4b-a1b7d552b724,VAN-0019,1710317852439,1710317853439,LOADED,0e5b09ab-f108-48e4-92e3-64e887948769,STANDARD,1710333631219,19.127707,72.842735,Andheri West,15778,13.17,False,[],1
a781bdab-5389-4198-ae96-70560fab962c,VAN-0019,1710314544524,1710314545524,LOADED,5cd2b9d0-953b-4d6f-ae14-00ed97f063e9,STANDARD,1710342697288,18.995923,72.827109,Lower Parel,28152,4.44,False,[],1
11e82336-a3b8-40b9-ab4d-47554c4d5262,VAN-0019,1710317119177,1710317120177,LOADED,9d80b041-530b-4c70-be2a-6ec03a1026c3,STANDARD,1710336530262,19.056773,72.868312,Bandra Kurla Complex,19411,1.71,False,[],1
4d165073-6689-416d-b001-a67cad35987c,VAN-0019,1710323928364,1710323929364,LOADED,91412644-acbe-4a39-b777-87d937b58d73,STANDARD,1710344595995,19.075504,72.907865,Ghatkopar,20667,16.99,False,[],1
36a64986-95c8-46e8-bfd7-171e17c71498,VAN-0019,1710322391884,1710322392884,LOADED,92b5dc9f-9514-4221-9f8e-d675a0e9ada5,STANDARD,1710348899427,19.062985,72.883245,Kurla,26507,23.26,False,[],1
3c47b2f4-2e79-4163-863f-ed35315c0d8f,VAN-0019,1710317716467,1710317717467,LOADED,28d40c14-fbb1-444c-a3b9-d0be46e20915,LIFE_CRITICAL,1710324300207,19.1362,72.8264,"Kokilaben Hospital, Andheri",6583,4.83,False,[],1
e05fdf77-3d5c-4517-a251-6453657224ec,VAN-0019,1710318476852,1710318477852,LOADED,d746459d-0848-4502-b3ba-e981bac11460,STANDARD,1710343056662,19.058442,72.835905,Bandra West,24579,4.89,False,[],1
49ff647b-fa30-4a18-a67e-410daa7dd40d,VAN-0020,1710322044299,1710322045299,LOADED,afd1b1e8-f1ee-4c5b-b4a7-3b0a90ef6333,STANDARD,1710336454780,19.087083,72.887252,Kurla,14410,16.31,False,[],1
4379b601-bf7a-4411-933a-870d19f1db04,VAN-0020,1710315928180,1710315929180,LOADED,92c1f748-7eb7-4eda-9881-5de9f308bdc3,STANDARD,1710333132068,19.190646,72.84784,Malad West,17203,0.58,False,[],1
23a58095-9e02-41d5-b3d9-576719873d04,VAN-0020,1710318261571,1710318262571,LOADED,ca629607-83d0-46d8-b1af-87f9003a2ada,PREMIUM,1710327430395,19.016689,72.845412,Dadar,9168,8.0,False,[],1
c8663148-7492-48c1-8793-2790ffc7801a,VAN-0020,1710315600161,1710315601161,LOADED,a5408947-2ab7-475a-837f-a6a02c15d9a8,STANDARD,1710339593127,19.072755,72.895658,Chembur,23992,6.85,False,['FRAGILE'],1
3db2e111-09c0-441b-8073-036e4ea57605,VAN-0020,1710319361351,1710319362351,LOADED,5856c42b-40d9-45aa-bcdb-31e326ace965,STANDARD,1710345082473,19.070437,72.884757,Kurla,25721,11.39,False,['FRAGILE'],1
b7683bd9-7223-430b-ac8f-774033d24a1a,VAN-0020,1710314186135,1710314187135,LOADED,1262efb3-706f-4826-ba99-706542fc505c,STANDARD,1710335081793,19.126834,72.841423,Andheri West,20895,5.82,False,[],1
9db66969-b48c-47e7-a643-35255dbb5bc2,VAN-0020,1710316604272,1710316605272,LOADED,f3a95e13-a00b-4b85-b758-751fea091fb3,STANDARD,1710331808497,19.035765,72.847121,Dharavi,15204,17.66,False,[],1
fa371564-07e0-4632-9a57-05d0097c4d72,VAN-0020,1710317229929,1710317230929,LOADED,997f85d3-97fc-4f22-b4e3-1951efd6f88e,STANDARD,1710340548019,19.121928,72.910279,Powai,23318,14.49,False,[],1
590189e7-8c78-461a-89c6-857d1bb9df1e,VAN-0021,1710317994740,1710317995740,LOADED,8b6ca5a7-1639-41f8-a1fd-b54dbc2b5bde,LIFE_CRITICAL,1710320136580,19.099,72.8388,"Nanavati Hospital, Vile Parle",2141,24.2,False,[],1
183c249e-85eb-45fa-a261-d99dbb03f30f,VAN-0021,1710323160577,1710323161577,LOADED,63cbb4a5-7ebd-4a0a-9a1f-d5102468ca21,STANDARD,1710351197313,18.986228,72.834426,Lower Parel,28036,16.93,False,[],1
0c55031b-40fa-424c-8738-f1439d6fb9fb,VAN-0021,1710315202558,1710315203558,LOADED,77320282-2222-456c-8b55-ade139c9a714,STANDARD,1710337030026,19.01016,72.813678,Worli,21827,9.46,False,[],1
305dddfc-687a-4ed1-80a2-9e02e3e0f6c2,VAN-0021,1710318578896,1710318579896,LOADED,52010278-49d0-4433-bbf4-6e2d41c6e54b,PREMIUM,1710331014647,19.115271,72.848594,Andheri West,12435,7.3,False,['FRAGILE'],1
801c5ca6-5dad-4917-bf67-623c2622292f,VAN-0021,1710323481796,1710323482796,LOADED,c7cf3c30-8f13-40cf-ab99-09ec4c5c3f85,PREMIUM,1710332757391,19.190737,72.851534,Malad West,9275,12.96,False,[],1
b709826b-29f1-4dcd-97d6-b6c99e4a17d9,VAN-0021,1710320899458,1710320900458,LOADED,44cf51e8-ad44-4c19-80d4-d6228e0090e1,PREMIUM,1710333160148,19.017509,72.818003,Worli,12260,7.96,False,[],1
fd6a0fc5-a589-4c31-82db-7fddcd4e45d4,VAN-0021,1710320194225,1710320195225,LOADED,00111b07-4278-4d53-aaf1-71b67f5fbce0,STANDARD,1710335118542,19.085784,72.908446,Ghatkopar,14924,7.98,False,[],1
83ff4f5c-85ce-4ced-ad53-076ead8d259e,VAN-0021,1710315852083,1710315853083,LOADED,61014424-3667-47c2-965c-13eb89658213,PREMIUM,1710327949886,19.06117,72.864878,Bandra Kurla Complex,12097,18.88,False,['FRAGILE'],1
eef59b5f-22e5-47ce-8978-e0d627f5e40f,VAN-0022,1710320754417,1710320755417,LOADED,be327871-37cd-4f88-bd8e-cd062174fa1e,STANDARD,1710339292415,19.05631,72.869264,Bandra Kurla Complex,18537,17.06,False,[],1
407697a6-3733-4e7d-bc28-b80c6b6dbc56,VAN-0022,1710316399075,1710316400075,LOADED,78e896fa-1146-4235-9270-70010d0a3ed1,STANDARD,1710344230890,19.04573,72.844055,Bandra West,27831,23.74,False,[],1
ac90c5f9-afd1-41f7-be32-6d5940186af6,VAN-0022,1710319735332,1710319736332,LOADED,f3e3d0d7-b1fc-45ec-b35b-8d5353ac911e,STANDARD,1710341302048,19.195408,72.846091,Malad West,21566,9.01,False,[],1
3091e665-e7b2-4f5b-8348-67dc6f2d3a7b,VAN-0022,1710322078554,1710322079554,LOADED,705f1d88-628a-4506-98c5-d5498ea17bc5,PREMIUM,1710334124054,19.119135,72.846067,Andheri West,12045,16.94,False,[],1
81190813-ed66-43ce-8a68-8d928cb81a77,VAN-0022,1710316050684,1710316051684,LOADED,e4847eb9-674d-4023-9939-031a0e8b2ead,STANDARD,1710330698274,19.18642,72.849142,Malad West,14647,22.2,False,['FRAGILE'],1
808ae2e1-cee4-4648-9abd-1ece08ed9137,VAN-0022,1710321435835,1710321436835,LOADED,88657299-5a8b-4ea9-86fa-024967db716a,STANDARD,1710349759127,19.186176,72.845934,Malad West,28323,5.36,False,[],1
3160ae90-52a3-4abe-ad06-d5fe74a6c280,VAN-0022,1710318568047,1710318569047,LOADED,2ed24576-790d-4966-a1ab-689826855560,STANDARD,1710347247160,19.019538,72.822044,Worli,28679,3.13,False,[],1
873d8374-48c1-4d58-8f30-2b828a3b5bd6,VAN-0022,1710322036401,1710322037401,LOADED,65738ca9-aea3-45e6-9600-298434706aff,STANDARD,1710349153408,19.039543,72.849471,Dharavi,27117,16.13,False,[],1
86920138-6299-47ec-bec2-8205e016a79a,VAN-0023,1710313933549,1710313934549,LOADED,d5ed58d5-e7b6-43d7-ac0d-b31081cd985c,PREMIUM,1710324422478,19.190035,72.84892,Malad West,10488,19.26,False,[],1
b3409457-fef0-4f04-91cb-7fa9d80bd33a,VAN-0023,1710314775699,1710314776699,LOADED,0a7da395-b1c2-43f8-9498-e3bbba619cce,STANDARD,1710333529027,19.064838,72.887611,Kurla,18753,13.27,False,[],1
2155f569-a8ee-46f9-a80f-0f3b382792b2,VAN-0023,1710322921773,1710322922773,LOADED,e8c76fa5-5ca3-4f11-850d-b9eb4991a825,STANDARD,1710345665358,19.056643,72.898303,Chembur,22743,13.16,False,[],1
b6203015-d2e7-48aa-b3b5-ec28906d23ce,VAN-0023,1710314102135,1710314103135,LOADED,e855a7a2-a62d-4479-9739-ae0b1db331c5,PREMIUM,1710324477806,19.041038,72.85265,Dharavi,10375,6.9,False,[],1
379095de-ba7e-4294-8e07-0e862ccaed7f,VAN-0023,1710321895865,1710321896865,LOADED,cb6246d6-eead-43b3-acf9-f35c9094b9bb,STANDARD,1710344407331,18.997578,72.833312,Lower Parel,22511,19.33,False,[],1
ec89d53d-8dab-484d-bfe3-623d4a4ddbf1,VAN-0023,1710319835718,1710319836718,LOADED,091b1c81-3465-429f-be4d-f21313919153,STANDARD,1710344395301,19.124382,72.849253,Andheri West,24559,5.74,False,[],1
36e6183d-7bca-433e-ba43-42fe86f6172e,VAN-0023,1710319847811,1710319848811,LOADED,261d6190-16f7-47a2-a06e-54a4115b78d2,STANDARD,1710345306080,19.057615,72.877256,Bandra Kurla Complex,25458,20.52,False,[],1
85de594f-c771-4218-8ed7-d8d7c39c44a9,VAN-0023,1710322237127,1710322238127,LOADED,b64cd9fb-eb10-47d1-92bc-02bf2302664f,STANDARD,1710349499282,19.121984,72.852143,Andheri West,27262,22.16,False,[],1
3fdf14bd-bd47-4df7-bad8-2e6617f3eddb,VAN-0024,1710318788701,1710318789701,LOADED,8afd5e18-ac00-46b6-a481-1579e725e2c9,STANDARD,1710335361169,19.014852,72.826603,Worli,16572,5.37,False,[],1
2e6434d8-9721-4e4e-999a-61351da5dba4,VAN-0024,1710316663734,1710316664734,LOADED,f382654c-ee7d-49fd-b225-bb5e525e0b7a,STANDARD,1710337788144,19.051915,72.890537,Chembur,21124,11.07,False,[],1
cdc53f86-6a1d-492a-9933-12ce62472a4c,VAN-0024,1710315873758,1710315874758,LOADED,30fd8f51-8c73-4e18-8492-9fa8a8fbbdb1,STANDARD,1710331038660,19.022085,72.834291,Dadar,15164,21.99,False,[],1
fbab9bb0-54e1-4c77-9592-89779691dc17,VAN-0024,1710321338926,1710321339926,LOADED,b2997b7b-bb85-45d2-ad62-c93b451acf5b,STANDARD,1710339029100,19.183513,72.848204,Malad West,17690,20.69,False,[],1
76295dba-23e1-4264-87a2-6eb86336a976,VAN-0024,1710319613562,1710319614562,LOADED,867baf18-71ea-46c2-ac6e-9de49fa5c7c4,STANDARD,1710347764197,19.117752,72.915578,Powai,28150,3.03,False,['FRAGILE'],1
555183b5-37ff-4b46-91f7-c7da3ef49baf,VAN-0024,1710323305021,1710323306021,LOADED,c068f8c2-5cb6-4e4b-8713-274df472697a,STANDARD,1710343824701,19.086439,72.900757,Ghatkopar,20519,2.19,False,['FRAGILE'],1
ecdda5c5-7062-4ce9-b5ea-158a8590dd3f,VAN-0024,1710322183464,1710322184464,LOADED,7e04c910-5aae-48b6-a8a6-d0c2d1d3adc7,STANDARD,1710348711205,19.062835,72.896966,Chembur,26527,24.13,False,[],1
626e0123-9de6-4a33-a986-c8789e2cbc37,VAN-0024,1710316599541,1710316600541,LOADED,d6089d97-7e9b-4d3c-afe6-95197c8e0481,PREMIUM,1710325046583,19.071949,72.883233,Kurla,8447,20.3,False,[],1
8499f6ad-064a-45d5-939e-c61a82690bd8,VAN-0025,1710318359905,1710318360905,LOADED,401f7f8c-51d6-4dfd-8db9-e564aeb1629a,PREMIUM,1710332525374,19.020457,72.843284,Dadar,14165,23.8,False,['FRAGILE'],1
d2aad3d3-a4e8-413a-9ef9-390ee7f60015,VAN-0025,1710321556848,1710321557848,LOADED,f655122b-887d-410b-bb9c-c77c99bf3c42,STANDARD,1710345740726,19.073489,72.888034,Kurla,24183,20.35,False,[],1
ff228f10-8bfe-403f-bf52-8ab95b0a68db,VAN-0025,1710317006668,1710317007668,LOADED,f05e594e-e598-4efa-abed-da37fd49cd1c,PREMIUM,1710326067128,19.087368,72.909307,Ghatkopar,9060,20.54,False,[],1
670f99db-afa1-45a5-ae89-b453be3d6732,VAN-0025,1710321009548,1710321010548,LOADED,a095ee56-b037-40eb-b28f-650009cfc8ec,STANDARD,1710347699318,19.076602,72.915863,Ghatkopar,26689,0.55,False,[],1
9e5f57eb-e090-41e7-add6-9e47e0ba5dff,VAN-0025,1710319691279,1710319692279,LOADED,4bd44eac-9f9b-4b00-9dca-7fe989cbfc47,STANDARD,1710335939859,18.989852,72.822104,Lower Parel,16248,1.35,False,[],1
8a3dd3bf-0bd6-43a3-9d22-a65d39718830,VAN-0025,1710323770471,1710323771471,LOADED,ec677bdc-d208-42e8-83e0-ca5cd23ed66e,STANDARD,1710350760971,19.088336,72.903539,Ghatkopar,26990,14.15,False,[],1
e4d473ae-c86c-4294-b72c-134ad48ce450,VAN-0025,1710321735908,1710321736908,LOADED,a6e4106f-e453-42cd-bfd8-e918e236e019,STANDARD,1710339263916,19.18245,72.857357,Malad West,17528,16.4,False,[],1
216319ad-3dd0-4a30-91d4-7bc0ff47c730,VAN-0025,1710316191429,1710316192429,LOADED,aab7181d-86b8-4c41-b1d2-7a6b0c8a7ef4,STANDARD,1710336886917,19.025972,72.840734,Dadar,20695,24.86,False,[],1
0bcc0c0f-022b-419f-87c9-7128978dbb8a,VAN-0026,1710322398162,1710322399162,LOADED,95143ff2-0e5e-4afd-9209-5b16eacaa61d,STANDARD,1710338478691,19.052187,72.837362,Bandra West,16080,1.06,False,[],1
1a43fa0e-d6dc-4371-ab9e-b797c5d1d047,VAN-0026,1710318308146,1710318309146,LOADED,240f24d9-b699-46c3-8f02-ee9d30dc9523,STANDARD,1710338979614,19.057668,72.887555,Kurla,20671,3.57,False,['FRAGILE'],1
f7f62f7f-d4e6-4751-b7ad-f1f7c3fbad64,VAN-0026,1710313729297,1710313730297,LOADED,eeac8232-a684-4f63-992b-1b9b83cdc4a7,STANDARD,1710335579309,19.118814,72.903046,Powai,21850,24.3,False,['FRAGILE'],1
e919996d-efa8-461b-9ed4-739fb4eca320,VAN-0026,1710319497321,1710319498321,LOADED,36804a97-7235-4aae-a5ed-b3bf916dd318,STANDARD,1710339111359,19.07132,72.855937,Bandra Kurla Complex,19614,24.76,False,[],1
0742ccad-fea7-48b4-8fd4-d896befd79ee,VAN-0026,1710322878425,1710322879425,LOADED,5ae2508d-c84d-4680-b8d5-b7d30a4b83ea,PREMIUM,1710336001164,19.059073,72.836887,Bandra West,13122,24.13,False,[],1
daf7a09b-6167-426c-a9a4-d99321b12762,VAN-0026,1710319857422,1710319858422,LOADED,b7ee271e-c903-4950-9d65-59549b9475c2,STANDARD,1710343760712,19.051108,72.861725,Dharavi,23903,4.43,False,[],1
9fb1a186-e99a-44a2-8505-b8da9585ad87,VAN-0026,1710315606243,1710315607243,LOADED,8d86927c-7b4d-4f2f-9a95-c1b6dbd4365b,STANDARD,1710334330133,18.987818,72.828801,Lower Parel,18723,12.01,False,['FRAGILE'],1
c3ca2cf2-74cb-4ce3-8ebd-9625060ef362,VAN-0026,1710317358852,1710317359852,LOADED,e35788fd-984d-4b79-b17c-4706e53108d7,STANDARD,1710335094135,19.020294,72.814877,Worli,17735,0.61,False,[],1
935fc8f0-39a4-49da-9c55-6468e56e6a86,VAN-0027,1710316375651,1710316376651,LOADED,f273868a-686d-4e12-9f07-a32fcd21720d,STANDARD,1710334637701,19.124415,72.851824,Andheri West,18262,8.78,False,[],1
0c0638f5-fc8b-45ea-aa5c-0887e2c14b1d,VAN-0027,1710317697536,1710317698536,LOADED,b3af2907-838c-453b-986c-947161ce50ad,STANDARD,1710342300687,19.065018,72.897039,Chembur,24603,19.16,False,[],1
e2e1e29f-34f3-4b75-bb2b-508a514fc9ba,VAN-0027,1710320988796,1710320989796,LOADED,d838bff1-f72f-4967-ba8b-3f8a4c1310bd,PREMIUM,1710329168665,18.998906,72.823746,Lower Parel,8179,13.61,False,[],1
0a0fdc7a-3fa5-422f-8696-ff4be3a97c68,VAN-0027,1710314958021,1710314959021,LOADED,dab38405-ab0b-4e66-95ef-90d5787439d7,STANDARD,1710335007271,19.118412,72.846307,Andheri West,20049,5.83,False,[],1
13fb366a-1c4d-40d2-9229-332c657d2a1c,VAN-0027,1710318239332,1710318240332,LOADED,b2cb0166-fadb-47ff-bbd3-beb7ccbb8303,PREMIUM,1710328292772,19.120948,72.845363,Andheri West,10053,1.82,False,['FRAGILE'],1
d12d01fa-620f-4a28-b513-21bad5fb4d87,VAN-0027,1710322312222,1710322313222,LOADED,8912e94c-ae22-41f2-9892-3c568fcf8fe3,STANDARD,1710343140837,18.992459,72.818208,Lower Parel,20828,6.92,False,[],1
22f30362-9bfe-4e5e-a4b5-5a6c9d6c9320,VAN-0027,1710322449641,1710322450641,LOADED,31ca366e-a07d-41b0-81e0-00c07d34dae5,STANDARD,1710351117508,19.107328,72.90998,Powai,28667,21.39,False,[],1
72de601b-a035-49b3-8ab1-75049a4bafc1,VAN-0027,1710319031424,1710319032424,LOADED,32efb156-8a29-4505-9401-d989a1256a73,STANDARD,1710343189467,19.02235,72.830832,Worli,24158,14.4,False,[],1
b9f1b7d4-b39c-4900-a411-58ce66e8f3e7,VAN-0028,1710323468617,1710323469617,LOADED,0cb66d76-6451-4ece-b8d7-f796d365eb1c,PREMIUM,1710335030225,19.042377,72.851247,Dharavi,11561,3.0,False,[],1
1706c8c7-93a2-438e-a712-876b951983e8,VAN-0028,1710321380599,1710321381599,LOADED,93203954-4eac-44c8-9d93-83de4b948320,STANDARD,1710342985206,19.079556,72.903925,Ghatkopar,21604,23.75,False,[],1
1e0f9695-9afd-40b9-b9e6-4f50347a9631,VAN-0028,1710322518290,1710322519290,LOADED,6a16477c-491e-4354-8b3a-4bd885570e6c,STANDARD,1710342755520,19.088219,72.903343,Ghatkopar,20237,1.43,False,[],1
94a3561a-db88-4725-8670-013b48a5e16c,VAN-0028,1710315377500,1710315378500,LOADED,e430a907-8b6b-4b96-84e7-d01e5b1f1a55,STANDARD,1710338989967,19.077003,72.885493,Kurla,23612,12.84,False,[],1
3f4e25b3-718a-4a67-a577-e881bde4ee7f,VAN-0028,1710315907489,1710315908489,LOADED,3b48eb54-038f-4c9e-b4e9-0d8f0ac4fab3,LIFE_CRITICAL,1710322655037,19.0524,72.8259,"Lilavati Hospital, Bandra",6747,22.57,False,[],1
6a5fa38c-3a81-40a8-bcb5-0027c603467c,VAN-0028,1710316209708,1710316210708,LOADED,944380e5-c519-4d63-85b4-433efe450eea,STANDARD,1710339479961,19.061549,72.857929,Bandra Kurla Complex,23270,0.59,False,[],1
ddf65f37-80f1-4395-b41b-668f1bfd3f98,VAN-0028,1710315652859,1710315653859,LOADED,3c742069-22a6-4708-aaf0-5dbda35c119a,PREMIUM,1710329138261,19.058091,72.847448,Bandra West,13485,13.25,False,['FRAGILE'],1
277e0baa-b1c6-4e9f-a3b6-a06760198fc9,VAN-0028,1710321812837,1710321813837,LOADED,300c9bf4-c111-4b98-9348-d948db02432e,STANDARD,1710347696523,19.054243,72.863161,Bandra Kurla Complex,25883,15.63,False,[],1
47a7b6ea-032f-4f58-ac94-69731ff0c542,VAN-0029,1710319589649,1710319590649,LOADED,9ffce3cc-8b2a-4792-bf9c-06ff1ac05430,STANDARD,1710340950575,19.056373,72.901313,Chembur,21360,21.0,False,[],1
ae26d072-3181-4849-9d2b-aa9277ef6c29,VAN-0029,1710313820328,1710313821328,LOADED,aac30c77-29fc-4973-8e10-02d298d13c63,STANDARD,1710339202263,19.044471,72.854047,Dharavi,25381,22.37,False,[],1
620e231d-1739-4047-b71b-2926e5bbbb25,VAN-0029,1710314214206,1710314215206,LOADED,f7d61998-2d9a-4891-ab03-cee88633e422,STANDARD,1710334934330,19.065504,72.872743,Bandra Kurla Complex,20720,7.36,False,[],1
dd27ea98-b048-481b-a752-21053f704fad,VAN-0029,1710320134749,1710320135749,LOADED,e8128cd1-2210-4b52-b5eb-5282b942ca51,STANDARD,1710341666005,19.079351,72.908644,Ghatkopar,21531,22.78,False,[],1
25d11709-55b8-4327-b154-028355b86104,VAN-0029,1710322158238,1710322159238,LOADED,79ea59fb-5232-4b21-af59-77a54d229887,STANDARD,1710344794889,19.020063,72.84319,Dadar,22636,17.71,False,[],1
3e758c7b-a246-4847-8536-4ef3246e24b2,VAN-0029,1710315218356,1710315219356,LOADED,11fab97d-3099-4436-be68-06407ac227f5,PREMIUM,1710329355521,19.058594,72.866522,Bandra Kurla Complex,14137,23.3,False,[],1
ac65e55e-56c7-4a3f-827c-1a90d3c84c26,VAN-0029,1710318018713,1710318019713,LOADED,a75b62d0-ae16-48df-93ec-e3eb30dbbb8f,STANDARD,1710337242066,19.010255,72.825218,Worli,19223,4.16,False,[],1
5ddb618f-02b4-416b-b0e9-eca29144b027,VAN-0029,1710316114188,1710316115188,LOADED,dd9ba1bb-e42f-4536-847d-c7bf9cc0069a,STANDARD,1710336475858,19.116204,72.903131,Powai,20361,6.85,False,[],1
a53a245c-b7d4-4b73-8166-e5de121d0b96,VAN-0030,1710314007952,1710314008952,LOADED,df5cd009-d10e-4acc-a66e-3c70cd858863,STANDARD,1710333819286,19.109337,72.914694,Powai,19811,1.64,False,['FRAGILE'],1
65a43cde-0433-4adc-bc5f-7887ead19898,VAN-0030,1710321071562,1710321072562,LOADED,7397a77a-2a61-4429-9a20-3630eac74af9,STANDARD,1710348519794,19.127569,72.906711,Powai,27448,13.59,False,[],1
c3fadd35-402d-46b1-aa8b-e0aff2aef2b4,VAN-0030,1710323856591,1710323857591,LOADED,3957161e-6d00-417e-a9e4-975fba07c569,PREMIUM,1710333290664,19.037799,72.85351,Dharavi,9434,23.91,False,[],1
c6430ce1-4f34-40b2-9774-45d585ea1fa7,VAN-0030,1710313322677,1710313323677,LOADED,15c0ee88-dcb7-4048-bf4b-e8e06848cc62,STANDARD,1710331621324,19.058868,72.861796,Bandra Kurla Complex,18298,4.62,False,[],1
f20a3d03-4c0f-4305-a16a-824ea83887e3,VAN-0030,1710316108007,1710316109007,LOADED,231a2782-067d-479b-aaf1-b7c208dbc615,STANDARD,1710332226183,19.019575,72.821564,Worli,16118,20.45,False,[],1
cca63390-e537-4e5f-950b-939c111a58dd,VAN-0030,1710313421996,1710313422996,LOADED,41ed3168-25b8-4c44-a17a-07f606322fd7,STANDARD,1710334416911,19.119705,72.838434,Andheri West,20994,12.87,False,[],1
bde0b019-bfc5-47ef-a0dc-066dfdaf7ff6,VAN-0030,1710318192051,1710318193051,LOADED,96a83c9c-08e2-4227-abd7-2559f54d2ce0,STANDARD,1710340890311,19.057304,72.863808,Bandra Kurla Complex,22698,14.51,False,[],1
09a7508e-0b4c-4230-b52d-8ad23aaacc85,VAN-0030,1710323492037,1710323493037,LOADED,6b7605ec-79b4-45b2-8c68-4dd72d2bc930,STANDARD,1710345385815,19.117826,72.853566,Andheri West,21893,11.37,False,[],1
c9904b86-7612-4c16-abd7-07a9173e0195,VAN-0031,1710315346695,1710315347695,LOADED,e7e7849e-268e-4b50-aa27-6aa52690df27,PREMIUM,1710325556269,19.085641,72.909252,Ghatkopar,10209,23.22,False,[],1
71b87cdc-0e2b-4230-a4d3-ad75ef57b909,VAN-0031,1710317275802,1710317276802,LOADED,ba96b16f-c992-472d-aae8-086269e6df69,PREMIUM,1710327220233,19.124569,72.846318,Andheri West,9944,3.82,False,[],1
eccab8fd-9a48-4a01-8e36-cbdef64f7a24,VAN-0031,1710323116331,1710323117331,LOADED,68c9b5fc-e947-4e48-8190-2ab763b4c673,LIFE_CRITICAL,1710327977827,19.0414,72.837,"Hinduja Hospital, Mahim",4861,13.83,True,[],1
319e5c4b-12b0-4662-ba41-e8e122d47e40,VAN-0031,1710321888756,1710321889756,LOADED,f0f2a696-62ef-44b5-b727-716e1d8422bb,STANDARD,1710341034797,19.059606,72.866209,Bandra Kurla Complex,19146,22.09,False,['FRAGILE'],1
0eaefcc6-2775-405e-b1a2-1498b47aad52,VAN-0031,1710314677238,1710314678238,LOADED,3cce2780-c5c9-42aa-a9bb-d05ca9e7613b,PREMIUM,1710323005616,19.124391,72.85477,Andheri West,8328,13.65,False,['FRAGILE'],1
